section,convention,alloc,thr,seed,p_labor0,cut_mean,floor,top_wr,term_real_med_M,term_real_p5_M
1,lagged,30:10,20,20260633,0.992,2.8485,,,,
1,lagged,30:10,20,20260634,0.9955,2.8065,,,,
1,lagged,30:10,20,20260635,0.992,2.6855,,,,
1,lagged,30:10,20,20260636,0.9925,2.761,,,,
1,lagged,30:10,20,20260637,0.992,2.736,,,,
1,lagged,30:10,20,20260638,0.9935,2.7505,,,,
1,lagged,30:10,20,20260639,0.9965,2.7825,,,,
1,lagged,30:10,20,20260640,0.9945,2.752,,,,
1,lagged,30:10,20,20260641,0.9935,2.786,,,,
1,lagged,30:10,20,20260642,0.9925,2.692,,,,
1,lagged,30:10,20,20260643,0.9935,2.798,,,,
1,lagged,30:10,20,20260644,0.9935,2.778,,,,
1,lagged,30:10,20,20260645,0.9955,2.7135,,,,
1,lagged,30:10,20,20260646,0.996,2.5885,,,,
1,lagged,30:10,20,20260647,0.991,2.71,,,,
1,lagged,30:10,20,20260648,0.992,2.7215,,,,
1,lagged,30:10,22,20260629,0.994,2.7695,,,,
1,lagged,30:10,22,20260630,0.9945,2.624,,,,
1,lagged,30:10,22,20260631,0.996,2.692,,,,
1,lagged,30:10,22,20260632,0.996,2.639,,,,
1,lagged,30:10,22,20260633,0.992,2.8435,,,,
1,lagged,30:10,22,20260634,0.995,2.7995,,,,
1,lagged,30:10,22,20260635,0.992,2.6835,,,,
1,lagged,30:10,22,20260636,0.9925,2.7495,,,,
1,lagged,30:10,22,20260637,0.992,2.7295,,,,
1,lagged,30:10,22,20260638,0.9935,2.747,,,,
1,lagged,30:10,22,20260639,0.9965,2.776,,,,
1,lagged,30:10,22,20260640,0.9945,2.7475,,,,
1,lagged,30:10,22,20260641,0.9935,2.7825,,,,
1,lagged,30:10,22,20260642,0.9925,2.6875,,,,
1,lagged,30:10,22,20260643,0.9935,2.7945,,,,
1,lagged,30:10,22,20260644,0.9935,2.769,,,,
1,lagged,30:10,22,20260645,0.9955,2.7095,,,,
1,lagged,30:10,22,20260646,0.996,2.5835,,,,
1,lagged,30:10,22,20260647,0.991,2.703,,,,
1,lagged,30:10,22,20260648,0.992,2.7175,,,,
1,lagged,30:10,24,20260629,0.994,2.766,,,,
1,lagged,30:10,24,20260630,0.9945,2.6215,,,,
1,lagged,30:10,24,20260631,0.996,2.6885,,,,
1,lagged,30:10,24,20260632,0.996,2.636,,,,
1,lagged,30:10,24,20260633,0.992,2.8405,,,,
1,lagged,30:10,24,20260634,0.995,2.7965,,,,
1,lagged,30:10,24,20260635,0.992,2.682,,,,
1,lagged,30:10,24,20260636,0.9925,2.748,,,,
1,lagged,30:10,24,20260637,0.992,2.7265,,,,
1,lagged,30:10,24,20260638,0.9935,2.7425,,,,
1,lagged,30:10,24,20260639,0.9965,2.767,,,,
1,lagged,30:10,24,20260640,0.9945,2.7435,,,,
1,lagged,30:10,24,20260641,0.9935,2.7795,,,,
1,lagged,30:10,24,20260642,0.9925,2.684,,,,
1,lagged,30:10,24,20260643,0.9935,2.793,,,,
1,lagged,30:10,24,20260644,0.993,2.766,,,,
1,lagged,30:10,24,20260645,0.9955,2.706,,,,
1,lagged,30:10,24,20260646,0.996,2.5775,,,,
1,lagged,30:10,24,20260647,0.991,2.703,,,,
1,lagged,30:10,24,20260648,0.992,2.711,,,,
1,lagged,30:10,26,20260629,0.994,2.7385,,,,
1,lagged,30:10,26,20260630,0.9945,2.5905,,,,
1,lagged,30:10,26,20260631,0.9965,2.647,,,,
1,lagged,30:10,26,20260632,0.996,2.5985,,,,
1,lagged,30:10,26,20260633,0.9925,2.798,,,,
1,lagged,30:10,26,20260634,0.995,2.756,,,,
1,lagged,30:10,26,20260635,0.992,2.633,,,,
1,lagged,30:10,26,20260636,0.9925,2.7175,,,,
1,lagged,30:10,26,20260637,0.992,2.6895,,,,
1,lagged,30:10,26,20260638,0.994,2.716,,,,
1,lagged,30:10,26,20260639,0.9965,2.7315,,,,
1,lagged,30:10,26,20260640,0.9945,2.7095,,,,
1,lagged,30:10,26,20260641,0.9935,2.7285,,,,
1,lagged,30:10,26,20260642,0.9925,2.64,,,,
1,lagged,30:10,26,20260643,0.9935,2.7455,,,,
1,lagged,30:10,26,20260644,0.993,2.73,,,,
1,lagged,30:10,26,20260645,0.9955,2.6785,,,,
1,lagged,30:10,26,20260646,0.9965,2.538,,,,
1,lagged,30:10,26,20260647,0.991,2.671,,,,
1,lagged,30:10,26,20260648,0.992,2.677,,,,
1,lagged,30:10,28,20260629,0.994,2.7155,,,,
1,lagged,30:10,28,20260630,0.9945,2.565,,,,
1,lagged,30:10,28,20260631,0.997,2.6275,,,,
1,lagged,30:10,28,20260632,0.996,2.5805,,,,
1,lagged,30:10,28,20260633,0.9925,2.777,,,,
1,lagged,30:10,28,20260634,0.9955,2.7295,,,,
1,lagged,30:10,28,20260635,0.9925,2.6175,,,,
1,lagged,30:10,28,20260636,0.993,2.705,,,,
1,lagged,30:10,28,20260637,0.9925,2.67,,,,
1,lagged,30:10,28,20260638,0.994,2.698,,,,
1,lagged,30:10,28,20260639,0.9965,2.723,,,,
1,lagged,30:10,28,20260640,0.995,2.6935,,,,
1,lagged,30:10,28,20260641,0.994,2.713,,,,
1,lagged,30:10,28,20260642,0.993,2.6205,,,,
1,lagged,30:10,28,20260643,0.9935,2.7315,,,,
1,lagged,30:10,28,20260644,0.9935,2.709,,,,
1,lagged,30:10,28,20260645,0.9955,2.661,,,,
1,lagged,30:10,28,20260646,0.997,2.518,,,,
1,lagged,30:10,28,20260647,0.9925,2.6545,,,,
1,lagged,30:10,28,20260648,0.993,2.6495,,,,
1,lagged,30:10,30,20260629,0.994,2.686,,,,
1,lagged,30:10,30,20260630,0.9945,2.542,,,,
1,lagged,30:10,30,20260631,0.997,2.599,,,,
1,lagged,30:10,30,20260632,0.996,2.557,,,,
1,lagged,30:10,30,20260633,0.9925,2.7485,,,,
1,lagged,30:10,30,20260634,0.9955,2.706,,,,
1,lagged,30:10,30,20260635,0.9925,2.5895,,,,
1,lagged,30:10,30,20260636,0.993,2.6815,,,,
1,lagged,30:10,30,20260637,0.9925,2.6485,,,,
1,lagged,30:10,30,20260638,0.994,2.6705,,,,
1,lagged,30:10,30,20260639,0.9965,2.7,,,,
1,lagged,30:10,30,20260640,0.995,2.6685,,,,
1,lagged,30:10,30,20260641,0.994,2.691,,,,
1,lagged,30:10,30,20260642,0.993,2.601,,,,
1,lagged,30:10,30,20260643,0.9935,2.7005,,,,
1,lagged,30:10,30,20260644,0.9935,2.684,,,,
1,lagged,30:10,30,20260645,0.9955,2.6355,,,,
1,lagged,30:10,30,20260646,0.997,2.5015,,,,
1,lagged,30:10,30,20260647,0.992,2.6295,,,,
1,lagged,30:10,30,20260648,0.993,2.628,,,,
2,lookahead,,20,20260629,1.0,3.2775,3.0,0.12,13588.914089290536,
2,lookahead,,20,20260630,1.0,3.1445,3.0,0.12,12457.532075376077,
2,lookahead,,20,20260631,1.0,3.1795,3.0,0.12,12720.330788056828,
2,lookahead,,20,20260632,1.0,3.1975,3.0,0.12,14557.27762104095,
2,lookahead,,20,20260633,1.0,3.265,3.0,0.12,13066.082066623656,
2,lookahead,,20,20260634,1.0,3.2535,3.0,0.12,13656.600574687327,
2,lookahead,,20,20260635,1.0,3.177,3.0,0.12,13256.786706003908,
2,lookahead,,20,20260636,1.0,3.2325,3.0,0.12,13693.769565021285,
2,lookahead,,20,20260637,1.0,3.171,3.0,0.12,12740.713394286891,
2,lookahead,,20,20260638,1.0,3.219,3.0,0.12,13645.151510253732,
2,lookahead,,20,20260639,1.0,3.2675,3.0,0.12,13909.396502215046,
2,lookahead,,20,20260640,0.999,3.2465,3.0,0.12,14799.881529965414,
2,lookahead,,20,20260641,1.0,3.274,3.0,0.12,13119.759472205964,
2,lookahead,,20,20260642,0.999,3.236,3.0,0.12,12764.215844113829,
2,lookahead,,20,20260643,1.0,3.254,3.0,0.12,13812.080311203106,
2,lookahead,,20,20260644,1.0,3.2195,3.0,0.12,13442.978337525074,
2,lookahead,,20,20260645,1.0,3.2055,3.0,0.12,14272.353527133591,
2,lookahead,,20,20260646,1.0,3.1255,3.0,0.12,14210.769939681684,
2,lookahead,,20,20260647,1.0,3.2145,3.0,0.12,13584.799573149136,
2,lookahead,,20,20260648,1.0,3.1935,3.0,0.12,13290.735447451289,
2,lookahead,,20,20260629,1.0,2.802,3.0,0.14,12521.51255893158,
2,lookahead,,20,20260630,1.0,2.6775,3.0,0.14,11815.007228476243,
2,lookahead,,20,20260631,1.0,2.714,3.0,0.14,12046.907082600628,
2,lookahead,,20,20260632,1.0,2.703,3.0,0.14,13388.740596288042,
2,lookahead,,20,20260633,1.0,2.7935,3.0,0.14,12424.38218021336,
2,lookahead,,20,20260634,1.0,2.7765,3.0,0.14,12903.756689627751,
2,lookahead,,20,20260635,1.0,2.698,3.0,0.14,12509.764817067033,
2,lookahead,,20,20260636,1.0,2.749,3.0,0.14,12432.494795818802,
2,lookahead,,20,20260637,1.0,2.7055,3.0,0.14,11464.106859413598,
2,lookahead,,20,20260638,1.0,2.749,3.0,0.14,12625.23644278197,
2,lookahead,,20,20260639,1.0,2.7665,3.0,0.14,13206.448948853242,
2,lookahead,,20,20260640,0.999,2.74,3.0,0.14,13453.24941786566,
2,lookahead,,20,20260641,1.0,2.769,3.0,0.14,11954.276946324904,
2,lookahead,,20,20260642,0.999,2.748,3.0,0.14,11862.969847946972,
2,lookahead,,20,20260643,1.0,2.7535,3.0,0.14,12847.35156462777,
2,lookahead,,20,20260644,1.0,2.7435,3.0,0.14,12481.353397954106,
2,lookahead,,20,20260645,1.0,2.712,3.0,0.14,12994.066676568722,
2,lookahead,,20,20260646,1.0,2.6465,3.0,0.14,13159.050395184031,
2,lookahead,,20,20260647,1.0,2.7435,3.0,0.14,12816.939682541364,
2,lookahead,,20,20260648,1.0,2.723,3.0,0.14,12488.953991438193,
2,lookahead,,20,20260629,1.0,2.268,3.0,0.16,11462.145853641148,
2,lookahead,,20,20260630,1.0,2.188,3.0,0.16,10933.45497785455,
2,lookahead,,20,20260631,0.9995,2.186,3.0,0.16,10621.624344552207,
2,lookahead,,20,20260632,0.9995,2.201,3.0,0.16,12944.878704386172,
2,lookahead,,20,20260633,1.0,2.29,3.0,0.16,12068.376693459619,
2,lookahead,,20,20260634,1.0,2.2645,3.0,0.16,11860.36127657771,
2,lookahead,,20,20260635,1.0,2.2035,3.0,0.16,11684.736922281145,
2,lookahead,,20,20260636,1.0,2.266,3.0,0.16,12240.504947433841,
2,lookahead,,20,20260637,1.0,2.19,3.0,0.16,10834.951788512091,
2,lookahead,,20,20260638,0.9995,2.233,3.0,0.16,12024.061025018837,
2,lookahead,,20,20260639,1.0,2.2625,3.0,0.16,12052.044434670299,
2,lookahead,,20,20260640,0.999,2.2475,3.0,0.16,12913.979516987954,
2,lookahead,,20,20260641,1.0,2.267,3.0,0.16,11144.613266015558,
2,lookahead,,20,20260642,0.999,2.234,3.0,0.16,11017.627904489627,
2,lookahead,,20,20260643,0.9995,2.228,3.0,0.16,11838.004018684127,
2,lookahead,,20,20260644,0.9995,2.2525,3.0,0.16,11872.87583645144,
2,lookahead,,20,20260645,1.0,2.2265,3.0,0.16,12039.447296207363,
2,lookahead,,20,20260646,1.0,2.141,3.0,0.16,12221.46524940053,
2,lookahead,,20,20260647,0.9995,2.222,3.0,0.16,11933.373668580425,
2,lookahead,,20,20260648,1.0,2.1985,3.0,0.16,11814.288667201534,
2,lookahead,,20,20260629,0.998,1.577,3.0,0.18,10923.546264000803,
2,lookahead,,20,20260630,0.996,1.4495,3.0,0.18,10603.483972070188,
2,lookahead,,20,20260631,0.997,1.521,3.0,0.18,10450.014534760805,
2,lookahead,,20,20260632,0.9965,1.504,3.0,0.18,11834.706144895892,
2,lookahead,,20,20260633,0.994,1.637,3.0,0.18,10709.25819376476,
2,lookahead,,20,20260634,0.995,1.6155,3.0,0.18,10359.1200541075,
2,lookahead,,20,20260635,0.993,1.5335,3.0,0.18,10750.371609486738,
2,lookahead,,20,20260636,0.9965,1.606,3.0,0.18,11203.839703385813,
2,lookahead,,20,20260637,0.9955,1.483,3.0,0.18,9953.37763054939,
2,lookahead,,20,20260638,0.9935,1.5675,3.0,0.18,11127.450073443752,
2,lookahead,,20,20260639,0.9955,1.5895,3.0,0.18,10703.788193635379,
2,lookahead,,20,20260640,0.995,1.5635,3.0,0.18,11785.18064865813,
2,lookahead,,20,20260641,0.9945,1.614,3.0,0.18,10908.503282737645,
2,lookahead,,20,20260642,0.9945,1.5675,3.0,0.18,9996.620243626097,
2,lookahead,,20,20260643,0.996,1.551,3.0,0.18,10938.9789453505,
2,lookahead,,20,20260644,0.9945,1.5445,3.0,0.18,10805.687344788832,
2,lookahead,,20,20260645,0.9935,1.5565,3.0,0.18,10591.234131971685,
2,lookahead,,20,20260646,0.997,1.44,3.0,0.18,11292.407264969535,
2,lookahead,,20,20260647,0.9935,1.54,3.0,0.18,11116.661712917516,
2,lookahead,,20,20260648,0.996,1.4885,3.0,0.18,10611.71552407258,
2,lookahead,,20,20260629,0.9965,1.321,3.0,0.2,10033.389717893982,
2,lookahead,,20,20260630,0.9955,1.1775,3.0,0.2,9908.039543897228,
2,lookahead,,20,20260631,0.9945,1.262,3.0,0.2,9893.254139291339,
2,lookahead,,20,20260632,0.995,1.2355,3.0,0.2,11284.594622995499,
2,lookahead,,20,20260633,0.992,1.3795,3.0,0.2,9760.595363579234,
2,lookahead,,20,20260634,0.992,1.353,3.0,0.2,9694.522798899865,
2,lookahead,,20,20260635,0.992,1.2665,3.0,0.2,10123.77721261644,
2,lookahead,,20,20260636,0.993,1.3315,3.0,0.2,10485.419160670828,
2,lookahead,,20,20260637,0.9935,1.2265,3.0,0.2,9240.686174300043,
2,lookahead,,20,20260638,0.9905,1.29,3.0,0.2,10283.068971795657,
2,lookahead,,20,20260639,0.9955,1.3325,3.0,0.2,10200.547735959275,
2,lookahead,,20,20260640,0.994,1.318,3.0,0.2,11406.528742649589,
2,lookahead,,20,20260641,0.9905,1.359,3.0,0.2,10130.80928702396,
2,lookahead,,20,20260642,0.9925,1.302,3.0,0.2,9397.204760490868,
2,lookahead,,20,20260643,0.995,1.2775,3.0,0.2,10257.675033249097,
2,lookahead,,20,20260644,0.9915,1.2895,3.0,0.2,10330.925517833459,
2,lookahead,,20,20260645,0.9915,1.2835,3.0,0.2,10069.247219485023,
2,lookahead,,20,20260646,0.9965,1.161,3.0,0.2,10683.379673595133,
2,lookahead,,20,20260647,0.9915,1.2765,3.0,0.2,10398.794530227166,
2,lookahead,,20,20260648,0.995,1.21,3.0,0.2,9797.858176716632,
2,lookahead,,20,20260629,0.9995,3.4595,3.6,0.12,12802.286667188175,
2,lookahead,,20,20260630,1.0,3.3335,3.6,0.12,12002.797947212635,
2,lookahead,,20,20260631,0.999,3.371,3.6,0.12,12272.989923607465,
2,lookahead,,20,20260632,0.9995,3.4025,3.6,0.12,13779.749990786284,
2,lookahead,,20,20260633,0.9995,3.457,3.6,0.12,12676.744312825142,
2,lookahead,,20,20260634,1.0,3.441,3.6,0.12,12872.870892220168,
2,lookahead,,20,20260635,0.9995,3.366,3.6,0.12,12627.201812038233,
2,lookahead,,20,20260636,0.9995,3.4355,3.6,0.12,13084.285172362795,
2,lookahead,,20,20260637,1.0,3.3765,3.6,0.12,12209.383880188578,
2,lookahead,,20,20260638,0.9995,3.4215,3.6,0.12,13115.258742016364,
2,lookahead,,20,20260639,0.9985,3.465,3.6,0.12,13360.596309749017,
2,lookahead,,20,20260640,0.9985,3.4365,3.6,0.12,13930.071091600863,
2,lookahead,,20,20260641,0.9995,3.5095,3.6,0.12,12740.713254350832,
2,lookahead,,20,20260642,0.9985,3.444,3.6,0.12,12020.614004039677,
2,lookahead,,20,20260643,0.9995,3.4465,3.6,0.12,13376.16466139485,
2,lookahead,,20,20260644,1.0,3.4335,3.6,0.12,12924.55989138046,
2,lookahead,,20,20260645,1.0,3.4055,3.6,0.12,13594.043185007587,
2,lookahead,,20,20260646,0.9995,3.3045,3.6,0.12,13559.046690547913,
2,lookahead,,20,20260647,0.998,3.4235,3.6,0.12,13415.598647753872,
2,lookahead,,20,20260648,1.0,3.379,3.6,0.12,12567.59851774023,
2,lookahead,,20,20260629,0.9995,2.984,3.6,0.14,11976.420014081135,
2,lookahead,,20,20260630,1.0,2.8355,3.6,0.14,11290.415180591097,
2,lookahead,,20,20260631,0.999,2.8815,3.6,0.14,11667.824949272665,
2,lookahead,,20,20260632,0.999,2.888,3.6,0.14,12875.975819616662,
2,lookahead,,20,20260633,0.9995,2.972,3.6,0.14,12199.872506360887,
2,lookahead,,20,20260634,1.0,2.959,3.6,0.14,12074.713386637279,
2,lookahead,,20,20260635,0.9995,2.868,3.6,0.14,12027.324109640138,
2,lookahead,,20,20260636,0.999,2.926,3.6,0.14,12046.379767303346,
2,lookahead,,20,20260637,1.0,2.878,3.6,0.14,11270.387460627377,
2,lookahead,,20,20260638,0.9995,2.936,3.6,0.14,12168.675935023617,
2,lookahead,,20,20260639,0.9985,2.948,3.6,0.14,12312.614752889793,
2,lookahead,,20,20260640,0.9985,2.9145,3.6,0.14,13152.017787877656,
2,lookahead,,20,20260641,0.9995,2.9615,3.6,0.14,11372.722508765555,
2,lookahead,,20,20260642,0.9985,2.928,3.6,0.14,11337.228079277527,
2,lookahead,,20,20260643,0.9995,2.937,3.6,0.14,12469.117398999135,
2,lookahead,,20,20260644,0.9995,2.9195,3.6,0.14,12006.185226157686,
2,lookahead,,20,20260645,1.0,2.8815,3.6,0.14,12608.603093772386,
2,lookahead,,20,20260646,0.9995,2.8165,3.6,0.14,12484.550882070616,
2,lookahead,,20,20260647,0.998,2.9225,3.6,0.14,12259.244298514262,
2,lookahead,,20,20260648,1.0,2.889,3.6,0.14,12064.211391871508,
2,lookahead,,20,20260629,0.9995,2.4445,3.6,0.16,11766.784355020207,
2,lookahead,,20,20260630,0.9995,2.3555,3.6,0.16,10935.69282424823,
2,lookahead,,20,20260631,0.999,2.367,3.6,0.16,10982.934828660946,
2,lookahead,,20,20260632,0.9985,2.3885,3.6,0.16,12911.343874567905,
2,lookahead,,20,20260633,0.999,2.48,3.6,0.16,11844.42366154339,
2,lookahead,,20,20260634,1.0,2.448,3.6,0.16,11791.133263850943,
2,lookahead,,20,20260635,0.9995,2.374,3.6,0.16,11563.533659459494,
2,lookahead,,20,20260636,0.999,2.443,3.6,0.16,12307.76106524664,
2,lookahead,,20,20260637,0.9995,2.38,3.6,0.16,11156.780906643102,
2,lookahead,,20,20260638,0.999,2.4375,3.6,0.16,11899.267837721547,
2,lookahead,,20,20260639,0.9985,2.445,3.6,0.16,11978.593157573574,
2,lookahead,,20,20260640,0.9985,2.4185,3.6,0.16,13115.753942642295,
2,lookahead,,20,20260641,0.999,2.4485,3.6,0.16,10941.800631308908,
2,lookahead,,20,20260642,0.9985,2.408,3.6,0.16,10828.194273900674,
2,lookahead,,20,20260643,0.999,2.4285,3.6,0.16,12052.287008673928,
2,lookahead,,20,20260644,0.9975,2.4555,3.6,0.16,11914.905820263306,
2,lookahead,,20,20260645,0.9995,2.411,3.6,0.16,11654.214144972624,
2,lookahead,,20,20260646,0.9995,2.3105,3.6,0.16,11936.437730698723,
2,lookahead,,20,20260647,0.9975,2.4085,3.6,0.16,11982.80885233286,
2,lookahead,,20,20260648,1.0,2.3845,3.6,0.16,11841.293453023449,
2,lookahead,,20,20260629,0.993,1.7345,3.6,0.18,10616.563200629244,
2,lookahead,,20,20260630,0.993,1.56,3.6,0.18,10154.92511341439,
2,lookahead,,20,20260631,0.9875,1.6575,3.6,0.18,10094.34420614982,
2,lookahead,,20,20260632,0.9905,1.6225,3.6,0.18,11301.54288161109,
2,lookahead,,20,20260633,0.987,1.7995,3.6,0.18,10210.502648577476,
2,lookahead,,20,20260634,0.987,1.756,3.6,0.18,9923.469855164103,
2,lookahead,,20,20260635,0.988,1.6525,3.6,0.18,10306.865900389252,
2,lookahead,,20,20260636,0.9875,1.7495,3.6,0.18,10629.327667976142,
2,lookahead,,20,20260637,0.9925,1.5835,3.6,0.18,9551.512788592443,
2,lookahead,,20,20260638,0.988,1.6765,3.6,0.18,10581.060811023397,
2,lookahead,,20,20260639,0.992,1.7275,3.6,0.18,10286.286866915894,
2,lookahead,,20,20260640,0.9895,1.72,3.6,0.18,11480.208642486874,
2,lookahead,,20,20260641,0.9875,1.759,3.6,0.18,10420.13401515948,
2,lookahead,,20,20260642,0.9855,1.72,3.6,0.18,9501.805641942743,
2,lookahead,,20,20260643,0.991,1.686,3.6,0.18,10473.017273647645,
2,lookahead,,20,20260644,0.988,1.667,3.6,0.18,10484.117079766655,
2,lookahead,,20,20260645,0.9865,1.674,3.6,0.18,10216.271153419642,
2,lookahead,,20,20260646,0.993,1.565,3.6,0.18,10831.573964761366,
2,lookahead,,20,20260647,0.988,1.656,3.6,0.18,10716.677956104942,
2,lookahead,,20,20260648,0.992,1.624,3.6,0.18,10322.28991503658,
2,lookahead,,20,20260629,0.988,1.496,3.6,0.2,9675.68530100542,
2,lookahead,,20,20260630,0.989,1.304,3.6,0.2,9328.556937729383,
2,lookahead,,20,20260631,0.9825,1.418,3.6,0.2,9547.332627788968,
2,lookahead,,20,20260632,0.9865,1.3635,3.6,0.2,10811.827995258513,
2,lookahead,,20,20260633,0.9815,1.546,3.6,0.2,9547.921918259008,
2,lookahead,,20,20260634,0.985,1.505,3.6,0.2,9373.521610129885,
2,lookahead,,20,20260635,0.984,1.4055,3.6,0.2,9711.908156044306,
2,lookahead,,20,20260636,0.985,1.477,3.6,0.2,10184.288854954455,
2,lookahead,,20,20260637,0.9905,1.3405,3.6,0.2,8956.89945671502,
2,lookahead,,20,20260638,0.986,1.3985,3.6,0.2,9947.811624286016,
2,lookahead,,20,20260639,0.9875,1.493,3.6,0.2,9873.669937275574,
2,lookahead,,20,20260640,0.983,1.48,3.6,0.2,11060.485860768336,
2,lookahead,,20,20260641,0.9835,1.5045,3.6,0.2,9779.056223538875,
2,lookahead,,20,20260642,0.9805,1.446,3.6,0.2,9093.132299502133,
2,lookahead,,20,20260643,0.985,1.424,3.6,0.2,9922.029124111086,
2,lookahead,,20,20260644,0.9855,1.3995,3.6,0.2,9955.619337753491,
2,lookahead,,20,20260645,0.9795,1.4385,3.6,0.2,9659.080752442356,
2,lookahead,,20,20260646,0.99,1.2905,3.6,0.2,10373.152132521676,
2,lookahead,,20,20260647,0.9835,1.415,3.6,0.2,10090.760049748851,
2,lookahead,,20,20260648,0.9875,1.344,3.6,0.2,9474.46115457972,
2,lookahead,,20,20260629,0.995,3.8045,4.43,0.12,10997.975541169191,
2,lookahead,,20,20260630,0.998,3.6585,4.43,0.12,10303.266492882352,
2,lookahead,,20,20260631,0.998,3.719,4.43,0.12,10561.584994003275,
2,lookahead,,20,20260632,0.9955,3.744,4.43,0.12,12006.061390169994,
2,lookahead,,20,20260633,0.995,3.8015,4.43,0.12,11181.606380052765,
2,lookahead,,20,20260634,0.9985,3.7915,4.43,0.12,10877.20185216272,
2,lookahead,,20,20260635,0.995,3.708,4.43,0.12,11148.207821486623,
2,lookahead,,20,20260636,0.9965,3.771,4.43,0.12,11695.322224346926,
2,lookahead,,20,20260637,0.9965,3.713,4.43,0.12,10575.092620741332,
2,lookahead,,20,20260638,0.9955,3.7715,4.43,0.12,11200.667017824211,
2,lookahead,,20,20260639,0.997,3.806,4.43,0.12,11511.922132572474,
2,lookahead,,20,20260640,0.995,3.7615,4.43,0.12,12057.250458998642,
2,lookahead,,20,20260641,0.995,3.8855,4.43,0.12,11255.984796224086,
2,lookahead,,20,20260642,0.9955,3.788,4.43,0.12,10580.241964084687,
2,lookahead,,20,20260643,0.9975,3.7955,4.43,0.12,11748.307305597573,
2,lookahead,,20,20260644,0.995,3.769,4.43,0.12,11111.776943214663,
2,lookahead,,20,20260645,0.9965,3.7335,4.43,0.12,11720.903226108507,
2,lookahead,,20,20260646,0.999,3.604,4.43,0.12,11601.875814925434,
2,lookahead,,20,20260647,0.994,3.775,4.43,0.12,11166.731162364771,
2,lookahead,,20,20260648,0.996,3.7005,4.43,0.12,11026.414455546901,
2,lookahead,,20,20260629,0.995,3.321,4.43,0.14,10307.891780800062,
2,lookahead,,20,20260630,0.9975,3.172,4.43,0.14,9657.26010505869,
2,lookahead,,20,20260631,0.9975,3.203,4.43,0.14,9857.244755558524,
2,lookahead,,20,20260632,0.9955,3.222,4.43,0.14,11391.471357232722,
2,lookahead,,20,20260633,0.995,3.2995,4.43,0.14,10674.380019268117,
2,lookahead,,20,20260634,0.9985,3.301,4.43,0.14,10567.499313262366,
2,lookahead,,20,20260635,0.995,3.21,4.43,0.14,10345.70861558477,
2,lookahead,,20,20260636,0.9965,3.27,4.43,0.14,10469.19474818935,
2,lookahead,,20,20260637,0.995,3.1945,4.43,0.14,9852.194202902008,
2,lookahead,,20,20260638,0.995,3.2515,4.43,0.14,10624.577849243058,
2,lookahead,,20,20260639,0.997,3.303,4.43,0.14,10903.671241978704,
2,lookahead,,20,20260640,0.995,3.273,4.43,0.14,11218.567600313881,
2,lookahead,,20,20260641,0.995,3.3445,4.43,0.14,9982.695992679674,
2,lookahead,,20,20260642,0.995,3.2815,4.43,0.14,9619.840764862103,
2,lookahead,,20,20260643,0.9975,3.277,4.43,0.14,10823.368308611385,
2,lookahead,,20,20260644,0.9945,3.2565,4.43,0.14,10344.205265405984,
2,lookahead,,20,20260645,0.9965,3.217,4.43,0.14,10889.066866745143,
2,lookahead,,20,20260646,0.999,3.117,4.43,0.14,10972.216480651125,
2,lookahead,,20,20260647,0.994,3.2615,4.43,0.14,10640.666080125924,
2,lookahead,,20,20260648,0.996,3.23,4.43,0.14,10419.037759412226,
2,lookahead,,20,20260629,0.9945,2.83,4.43,0.16,10130.755823830657,
2,lookahead,,20,20260630,0.9965,2.6955,4.43,0.16,9437.31003477847,
2,lookahead,,20,20260631,0.997,2.7205,4.43,0.16,9684.47419264739,
2,lookahead,,20,20260632,0.995,2.737,4.43,0.16,11006.052002163993,
2,lookahead,,20,20260633,0.994,2.8285,4.43,0.16,10102.138508830434,
2,lookahead,,20,20260634,0.998,2.82,4.43,0.16,10328.394088616093,
2,lookahead,,20,20260635,0.995,2.7185,4.43,0.16,10127.12890149621,
2,lookahead,,20,20260636,0.9955,2.7965,4.43,0.16,10528.263245527645,
2,lookahead,,20,20260637,0.994,2.721,4.43,0.16,9458.936175255414,
2,lookahead,,20,20260638,0.994,2.7685,4.43,0.16,10362.80569454669,
2,lookahead,,20,20260639,0.997,2.821,4.43,0.16,10117.265712922497,
2,lookahead,,20,20260640,0.9945,2.778,4.43,0.16,10982.4201151096,
2,lookahead,,20,20260641,0.9935,2.821,4.43,0.16,9728.853245698758,
2,lookahead,,20,20260642,0.9935,2.7495,4.43,0.16,9345.024932393315,
2,lookahead,,20,20260643,0.997,2.7765,4.43,0.16,10370.003335027013,
2,lookahead,,20,20260644,0.9925,2.772,4.43,0.16,10113.672014979442,
2,lookahead,,20,20260645,0.995,2.7285,4.43,0.16,10351.738362033379,
2,lookahead,,20,20260646,0.999,2.626,4.43,0.16,10505.425261712237,
2,lookahead,,20,20260647,0.9935,2.767,4.43,0.16,10441.58097126889,
2,lookahead,,20,20260648,0.996,2.742,4.43,0.16,9981.267500380047,
2,lookahead,,20,20260629,0.9665,2.0985,4.43,0.18,9779.715068608983,
2,lookahead,,20,20260630,0.977,1.817,4.43,0.18,9469.373295605474,
2,lookahead,,20,20260631,0.97,1.9185,4.43,0.18,9625.856160307992,
2,lookahead,,20,20260632,0.9715,1.8865,4.43,0.18,10714.60540980565,
2,lookahead,,20,20260633,0.9645,2.0925,4.43,0.18,9489.861150417573,
